epoch,fluid_loss,contact,constraint,net_loss
0,43.74166246211229,83.57109268957672,-0.11428123586102279,1.005224080347969
1,34.04043617468856,86.82822249084658,-0.15770963321128773,0.7887861584356036
2,31.775562538586076,82.33239236640429,-0.09776523155205719,0.7307381293037976
3,28.904926526133085,78.69362633920788,-0.04924835118943838,0.6619620319997905
4,27.426389637739263,79.96475895836957,-0.06619678611159419,0.629199403680048
5,26.35789813458768,77.23102378318083,-0.029746983775744473,0.6030456419330275
6,25.471938081205337,73.23655542712434,0.023512594305008738,0.5826307660563971
7,24.818482865347697,72.33295819798964,0.03556055736013808,0.5681148548465723
8,24.130817911970382,72.86496859126265,0.028467085449831342,0.5521529096319504
9,23.639671222208797,72.2729113652176,0.036361181797098685,0.5412646695090054
10,23.378556230669826,70.0453880654329,0.06606149246089466,0.5373055330251563
11,23.251118555339417,70.99929768996621,0.05334269746711717,0.5334761124241215
12,23.242852397513985,74.68136936883849,0.004248408415486793,0.5313790956651147
13,23.05058174307053,73.77567323137268,0.01632435691503098,0.5271640672444992
14,22.825032145938323,71.06586014161357,0.05245519811181909,0.5238781247150234
15,22.772459130608404,72.09103681810147,0.03878617575864707,0.521778450646265
16,22.758890788123555,73.83526074994933,0.015529856667342301,0.5204953143898794
17,22.724686056138914,73.87847876919854,0.014953616410686155,0.519704880545033
18,22.66583962027355,73.17222042640958,0.024370394314538912,0.518679912693619
19,22.595912170231482,73.02106567581953,0.0263857909890729,0.5171856213398291
20,22.520004394719287,72.40000890864516,0.034666547884731114,1.0010815925880199
21,22.447470007920256,72.35651112309907,0.03524651835867909,0.9979282563924473
22,22.384709351012752,72.04818610632879,0.03935751858228287,0.995463791916783
23,22.341741329507897,72.68499463479706,0.0308667382027058,0.9930131715225817
24,22.355329556600786,72.68296109338792,0.03089385208816109,0.9936420497246142
25,22.248351048239854,72.28259277896959,0.03623209628040547,0.9892828266621465
26,22.15019300848312,71.32127561154991,0.04904965851266785,0.9861047009018871
27,22.13430913087253,70.58512774381278,0.058864963415829696,0.9865981806389978
28,22.11087457797413,69.83756615091488,0.06883245132113491,0.9870443019235543
29,22.210384547131405,71.428255611434,0.04762325851421334,0.9888028131955221
30,22.128015442025443,72.80914193526623,0.029211440863117,0.983575048915065
31,22.141150924542792,73.17356222056563,0.024352503725791674,0.9838738522478742
32,22.12617009804709,72.35489680020544,0.03526804266392747,0.9840044037619818
33,22.039285910003585,71.58610819280108,0.045518557429318984,0.9811918380209431
34,21.982592026375514,71.28869371213682,0.04948408383817571,0.9791970659505472
35,21.983504958885035,71.41713962208236,0.0477714717055685,0.9790864562186367
36,21.973409387131504,72.22321649114978,0.03702378011800289,0.9775104563700069
37,21.9362451309254,72.22850882115912,0.03695321571787835,0.9758875312041516
38,21.925963853807964,72.97602413128547,0.026986344916193783,0.9746048055516248
39,21.929248033978542,73.06697279717586,0.025773696037655114,0.9746808743452585
40,21.87947596213059,72.30043564494929,0.03599419140067617,0.9733711721074192
41,21.819013681368094,72.36357177915278,0.03515237627796297,0.9706333897447011
42,21.820712503469363,71.95114390740704,0.04065141456790611,0.9713441476442319
