epoch,fluid_loss,contact,constraint,net_loss
0,162.9979318972883,76.72120661103318,-0.5344241322206635,163.86619267970093
1,184.69159079502313,76.54926986054252,-0.5309853972108505,2.6464311758015318
2,183.17077925551968,75.42142310845584,-0.5084284621691169,3.226540285057947
3,137.91289242806937,72.10945306233072,-0.4421890612466144,3.239877686715032
4,166.38308391777832,72.84075656783729,-0.4568151313567457,4.0954098962376415
5,247.1579583521331,70.3744473646403,-0.40748894729280605,4.802104124033348
6,248.56333648470144,68.45802579558148,-0.36916051591162957,4.937046098820127
7,306.91252619439535,68.35436929700363,-0.3670873859400725,5.695200416127893
8,255.0448748271777,67.00771697820532,-0.34015433956410646,5.496291372092861
9,204.37680985562253,63.52739558545056,-0.27054791170901127,4.679335483141364
10,192.64170954005615,64.60936694618448,-0.29218733892368953,5.230278161590182
11,234.93917306494853,66.18602844857354,-0.32372056897147083,6.336872884268742
12,179.21399272906132,64.50357600220269,-0.2900715200440538,5.8959898837507
13,191.51173823332132,64.30031998274175,-0.286006399654835,6.282001175559343
14,164.78100958564372,62.435303604382135,-0.24870607208764262,5.778348000225621
15,164.50408834354747,62.72851515026731,-0.25457030300534633,6.22408774012338
16,151.92631640002918,61.471124247547735,-0.22942248495095474,5.928229795237344
17,163.63381564616273,62.70375998603343,-0.2540751997206687,6.885603195682508
18,169.49312502883788,61.44834258374776,-0.22896685167495523,6.646059561020845
19,162.36859102835717,60.349109496871904,-0.206982189937438,6.327706751663007
20,153.738610229726,59.809904041612015,-0.19619808083224033,6.242887975151929
21,148.04539085258878,59.39961417764549,-0.18799228355290976,6.219552565935798
22,122.31382432144423,59.105406042844734,-0.18210812085689465,6.132020638270911
23,114.66158753556664,58.0346819180466,-0.1606936383609321,5.643786020372476
24,126.73787576724075,57.56161197316651,-0.1512322394633301,5.5947915294911725
25,121.09565869065929,57.13339724144114,-0.14266794482882283,5.445168786863107
26,126.7417643506812,57.61761994122605,-0.152352398824521,5.974404953931643
27,118.25245632434287,57.00717663714122,-0.14014353274282443,5.668067646585887
28,110.85364466134588,57.32822547761536,-0.14656450955230715,6.021453619457801
29,121.31678477733412,57.1845274906913,-0.14369054981382612,6.15791210149589
30,145.91166849676296,57.337110805562766,-0.14674221611125526,6.610017475981554
31,140.95872900314978,57.2583440759409,-0.14516688151881785,6.6969572503911845
32,130.97310332146162,56.58316063878633,-0.13166321277572668,6.253230355770675
33,110.22521063950987,55.26643199545049,-0.10532863990900987,5.151813850093625
34,95.98695021470694,55.708491097372374,-0.1141698219474474,5.553654538826956
35,93.94925359121339,54.611782119470035,-0.09223564238940063,4.692204433794265
36,118.96771410626862,55.33094905577332,-0.1066189811154663,5.606533225811286
37,110.07286273235275,54.971992920463045,-0.09943985840926084,5.327672041795897
38,97.5888276140163,54.37641384368984,-0.08752827687379683,4.782042685866927
39,131.54614339553078,55.06955401508553,-0.10139108030171062,5.777434337811959
40,109.57454894112388,54.31053425955423,-0.08621068519108466,4.980955562846689
41,99.25268023427532,54.65866123825583,-0.09317322476511669,5.341657499518365
42,110.24987316075547,54.4773482270227,-0.08954696454045408,5.3375866320945535
43,107.46169090931517,54.1044345224158,-0.08208869044831602,5.0227143798479075
44,124.47085183931783,54.871885260057674,-0.09743770520115347,6.044297182202343
45,100.69414303839844,54.65882456086742,-0.0931764912173485,5.745603639953404
46,100.00932715114142,54.73299060481633,-0.09465981209632668,5.929956773396095
47,97.30214852611067,53.76976542574919,-0.07539530851498388,4.939020709262905
48,90.59885867887533,52.88753188354169,-0.05775063767083388,3.9597757951268586
49,88.65929780373432,52.72993455639315,-0.054598691127862864,3.8138176549211082
50,80.8664617256239,52.894101332007224,-0.057882026640144524,3.989386548386372
51,76.34899052117697,52.988559573999375,-0.05977119147998744,4.11683577929713
52,76.78954532632751,52.22927084212296,-0.04458541684245909,3.2729963634028985
53,79.2315361480864,52.355812040153864,-0.04711624080307719,3.4825451791904327
54,81.85216022849292,52.30918541032847,-0.04618370820656925,3.488349981161386
55,80.88550973604143,51.64848668959755,-0.032969733791951006,2.7101935840595823
56,79.39544548119059,51.67314241765355,-0.033462848353071006,2.7524363838572716
57,72.36491787558441,50.74238686073795,-0.014847737214759071,1.56357812030935
58,69.3305898357544,51.21685160772908,-0.024337032154581717,2.138959533436848
59,67.3286419508984,50.893609281295454,-0.017872185625908976,1.737221755696505
60,76.73048557060142,51.29245686935446,-0.02584913738708927,2.3423137374348344
61,71.91595707187696,50.3611291107694,-0.007222582215387963,1.1435335929828203
62,69.65023098755942,50.6169733534255,-0.012339467068509968,1.4551254828264986
63,75.93244100782893,50.87531123286562,-0.01750622465731233,1.857219247418189
64,67.43617430199106,49.773820743685036,0.0045235851262992455,0.39069175748320667
65,74.38677370400418,50.23399771216122,-0.004679954243224316,1.0544197029860911
66,75.00698512758203,50.2014874308444,-0.004029748616888096,1.029262163291853
67,70.10560247268344,50.41092397079333,-0.00821847941586662,1.252740340451968
68,70.9209409084481,50.26836777572087,-0.00536735551441736,1.0912111755653686
69,71.78885564300643,50.03762634547013,-0.0007525269094026399,0.817103044265846
70,69.74468750248474,50.18583780335173,-0.003716756067034588,0.9923532674757005
71,69.97304054773772,49.48511935706025,0.010297612858795047,0.11398318620272473
72,71.97223437650091,49.48466142077036,0.010306771584592811,0.1463701245359171
73,69.89460325859494,49.235882717692085,0.015282345646158269,-0.18070675808127
74,71.21130234084586,48.96848288326286,0.020630342334742813,-0.48854711794508254
75,68.92995806361213,48.77700841951693,0.024459831609661364,-0.737961648652843
76,67.26255445059964,48.526936905965826,0.02946126188068343,-1.047376329675964
77,70.67653732733507,48.383531445672176,0.032329371086556424,-1.1589684346854674
78,69.523232761853,48.50506976054574,0.029898604789085237,-0.9995807756530098
79,71.75923465049394,48.359488798511734,0.0328102240297653,-1.1243562721867706
80,72.54696156926764,48.34888566144455,0.03302228677110908,-1.1017659008025418
81,73.9975400680683,48.46453452952541,0.030709309409491792,-0.9225300138438699
82,72.55959213599692,48.37494707104374,0.03250105857912511,-1.0221693081678298
83,67.07855659595184,47.62290338054571,0.047541932389085884,-1.9289645478154658
84,67.77630978792085,47.296127864458796,0.05407744271082404,-2.2387653417048403
85,68.75949858364415,47.42373956646696,0.05152520867066068,-2.0225576314363116
86,65.271828776604,47.08563488181616,0.05828730236367674,-2.3757769125759944
87,65.20158357113566,46.72835122476096,0.06543297550478089,-2.6816363759722126
88,62.23619343145219,46.95761688349405,0.06084766233011907,-2.3907613773308016
89,62.04151572668633,46.729222335371155,0.06541555329257687,-2.5418393215178976
90,62.381505995729036,46.878726565756764,0.06242546868486476,-2.296383697129808
91,59.186210358076906,46.32248192680724,0.07355036146385519,-2.783024473645593
92,59.02310845427976,46.3144321045645,0.07371135790870997,-2.672969392385782
93,59.42101176490523,46.15399054645973,0.07692018907080533,-2.6896454083608945
94,57.84802542961938,46.122831666948954,0.07754336666102091,-2.6059195453051793
95,57.11814433255183,45.69631560661668,0.08607368786766645,-2.831824289932158
96,58.20055006481149,45.42075451026224,0.0915849097947552,-2.8664398803026554
97,57.79333076671242,45.70877906287086,0.08582441874258284,-2.4695301916429275
98,58.3098762314927,45.7527186325882,0.08494562734823607,-2.263463939938879
99,59.45026607685783,45.84266489917041,0.0831467020165918,-2.0214559250737603
100,57.581180274088524,45.51022646220891,0.08979547075582173,-2.0996473682915795
101,56.88271510176996,45.33941980419286,0.0932116039161428,-2.0237245558481622
102,55.36148406330376,45.30715756403496,0.09385684871930078,-1.8608535248640672
103,55.24932976825845,45.24844664009855,0.095031067198029,-1.6843983450895328
104,55.305010818221334,45.192068844941645,0.09615862310116707,-1.4951421183277136
105,55.90909129918597,45.01390685279828,0.0997218629440344,-1.3390867212791802
106,55.57948824643762,45.60630459317621,0.08787390813647578,-0.8862839407254947
107,54.425626065101525,45.43028573755046,0.09139428524899074,-0.7739489958552713
108,57.2203459279475,45.332731403248914,0.09334537193502168,-0.5537502841183753
109,54.75966423997481,45.266138634833816,0.09467722730332373,-0.39437004713491874
110,54.46060847493264,45.27047356442978,0.09459052871140439,-0.1756870403772646
111,54.13582300064667,44.88486158007819,0.10230276839843622,-0.01333716448661419
112,55.06643083655081,45.06089639946782,0.0987820720106436,0.28089087049640177
113,53.84063911714722,44.97304566925677,0.10053908661486455,0.503884216441062
114,53.61557049943133,45.51483966468847,0.08970320670623055,0.757131737717259
115,65.08757280465964,46.56347181000238,0.06873056379995235,1.1097727435820488
116,60.10639414322357,48.446204759062105,0.031075904818757882,1.034716359997658
117,60.56583797526267,52.20607762889092,-0.044121552577818246,0.8933513632211637
118,67.96974051687067,54.82370962779274,-0.09647419255585477,1.0871049643241426
119,68.85071993940218,54.77666559636485,-0.09553331192729697,1.3335175969545923
120,69.97733699947321,54.17775826039473,-0.08355516520789474,1.5126597839958387
121,71.19176109625681,54.01413726155309,-0.08028274523106171,1.682900118624287
122,73.97273156094978,54.31295022482765,-0.086259004496553,1.9506545805854523
123,73.32536936669126,53.621750648123516,-0.07243501296247024,1.9589810174694091
124,75.07969879700514,52.31581292802275,-0.04631625856045507,1.7598532272417173
125,70.51029964492716,52.127192548046594,-0.04254385096093194,1.6826522358991256
126,72.60574266829909,51.912032580403356,-0.03824065160806711,1.6920984234443694
127,73.20803045459948,51.19844848171614,-0.023968969634322823,1.5001623235077777
128,70.54111735573964,50.878346729372524,-0.01756693458745051,1.3611709028298156
129,67.79016219508247,50.37964656531514,-0.007592931306302786,1.1537065661584314
130,68.91316028635717,50.54435207456449,-0.010887041491289828,1.227744863191314
131,66.7405257931041,50.22728881750288,-0.004545776350057595,1.085231581319143
132,66.29717168729736,50.50058417620404,-0.010011683524080883,1.1751055007325766
133,64.17040118799653,50.43946802788293,-0.008789360557658554,1.123994055220194
134,62.29017730043307,50.06134358012702,-0.0012268716025405357,0.9625907116110783
135,61.23450486490796,49.61815167209262,0.0076369665581474955,0.7908611765328996
136,60.505641514510486,48.93507962993461,0.02129840740130773,0.5479928031668493
137,61.34748582799365,48.54343072621313,0.029131385475737348,0.44951762515594856
138,60.04017199581987,48.45877231170086,0.03082455376598281,0.4316547470398076
139,59.87136712413763,48.47426520964113,0.03051469580717736,0.4656685084501239
140,59.634038772510394,48.459905307384375,0.030801893852312467,0.4898312429771366
141,58.8054373940452,47.8859052382477,0.042281895235045996,0.36700774509823936
142,58.945922787329884,47.97823308433755,0.04043533831324897,0.4480337960280205
143,57.17748705321722,47.75012221830018,0.04499755563399643,0.4302376443740429
144,57.15433945595362,47.66569997058608,0.04668600058827832,0.4833914559472214
145,54.781423938463774,47.378769764629254,0.052424604707414946,0.480333853946633
146,55.485758262254464,48.167884386665826,0.03664231226668346,0.6643581265443594
